;Scavenger Free;Unnamed: 1_level_0;Mn;Unnamed: 3_level_0;Co;Unnamed: 5_level_0;Cr;Unnamed: 7_level_0
;X;Y;X;Y;X;Y;X;Y
226;;;329.5719256;0.857426851;332.7345959;0.790998537;325.0086002;0.875137535
227;;;330.7582133;0.833827132;333.4528808;0.806657292;325.3697715;0.892256818
228;;;330.8297868;0.797855824;333.9316101;0.81651384;326.8023178;0.905151825
229;;;332.4670829;0.77841469;333.9339004;0.827001033;326.804799;0.916512952
230;;;334.0579993;0.789071958;337.3207504;0.776792257;326.8075474;0.929097583
231;;;335.5229465;0.829093761;337.8553643;0.800072256;328.6360671;0.870490957
232;;;337.8980412;0.793430236;338.0297364;0.790283685;329.9768598;0.89308213
233;;;338.0749813;0.777031544;338.6971449;0.815450986;331.569265;0.910556074
234;;;340.5538185;0.830651919;338.6998933;0.828035618;331.5723188;0.924538998
235;;;342.6632706;0.790969089;341.8666004;0.780090982;333.1510201;0.879264569
236;;;342.7393179;0.775482765;342.9486266;0.798658857;335.1422137;0.904253157
237;;;345.2146384;0.83504272;343.4610764;0.807047097;335.6897757;0.865588722
238;;;346.642833;0.82801206;343.4684819;0.840955688;336.3380063;0.92417529
239;;;347.4248278;0.771693476;343.6445961;0.820775251;336.7323285;0.911239908
240;;;347.4284237;0.78815837;346.6007434;0.775172831;338.236601;0.888862753
241;;;349.0119728;0.765081833;347.2433174;0.849823655;340.3635284;0.868581191
242;;;349.4260684;0.842685885;347.7134743;0.794449844;341.0991131;0.902837196
243;;;351.0110204;0.826032755;348.2272983;0.809130401;341.4996192;0.918217235
244;;;352.1908665;0.772937805;348.2303903;0.823288112;343.0823095;0.891208001
245;;;352.1939585;0.787095516;349.0281427;0.839121418;345.0635974;0.870839478
246;;;355.3783871;0.820295538;349.7503495;0.768825072;345.8691064;0.922189412
247;;;356.9562104;0.771001018;351.8084923;0.840581379;346.1039591;0.906457915
248;;;356.9585771;0.781837784;352.3544205;0.79443608;346.6677979;0.942322467
249;;;360.011789;0.820375015;352.4304602;0.778914798;347.6492708;0.890145736
250;;;361.4052492;0.775532276;352.754774;0.809116973;348.2821599;0.858280249
251;;;364.7288035;0.817566557;352.9393371;0.822899602;350.4535202;0.871148095
252;;;365.2167151;0.770277372;353.858128;0.769472084;350.630259;0.901061061
253;;;367.4948821;0.836339975;356.9603178;0.789808051;350.8146462;0.918761637
254;;;369.4844065;0.77102742;357.4861978;0.773096886;352.6127493;0.886198314
255;;;369.8722672;0.811163644;357.7605209;0.816862654;354.5921857;0.857352643
256;;;370.4721103;0.830038825;358.1547515;0.803507784;354.9919794;0.86947
257;;;373.4649783;0.76545876;361.5894393;0.77028813;355.3963282;0.902445219
258;;;374.8358888;0.807871672;361.655325;0.829505657;355.3990767;0.915029851
259;;;375.6226818;0.773523759;361.8578939;0.787183378;356.9819387;0.888807156
260;;;377.7815387;0.786869809;362.4692353;0.815410444;359.3583313;0.859086374
261;;;379.1248758;0.806941322;362.602645;0.802795445;359.3620722;0.876215457
262;;;379.2814443;0.796453657;364.841117;0.765034886;359.7702892;0.92690238
263;;;380.0990623;0.770995938;365.7095911;0.844909817;360.1617867;0.901032792
264;;;383.9652593;0.784903846;366.3023532;0.831362092;360.1645351;0.913617423
265;;;383.9680077;0.797488477;366.6506126;0.789359823;361.9181047;0.889691419
266;;;383.9707561;0.810073109;366.8856485;0.774467302;363.7265951;0.857456642
267;;;384.7568335;0.772447948;367.2334875;0.808474762;364.4362701;0.874102967
268;;;386.7407361;0.764052304;369.6638833;0.766244088;364.759057;0.908859587
269;;;388.7327791;0.792929892;370.3372086;0.818503305;366.9024445;0.851373386
270;;;388.9344636;0.807174408;370.4724767;0.831716776;366.9095827;0.884058472
271;;;389.8083719;0.78203999;371.2557159;0.781096234;366.9129037;0.899264902
272;;;391.4271336;0.764326802;371.3154832;0.794979112;369.2889146;0.867796255
273;;;393.8987437;0.806897504;372.1350889;0.806962053;369.3011298;0.923727952
274;;;394.2896304;0.778231331;373.6350478;0.764834017;371.2266176;0.907641868
275;;;394.5764915;0.792812682;376.100329;0.778425108;371.2804517;0.894357921
276;;;395.874945;0.763238673;376.3421901;0.794784423;371.3574686;0.883311176
277;;;397.8718351;0.814310658;376.7427268;0.810304291;371.6683101;0.851825349
278;;;398.2661009;0.801116591;378.4009643;0.765519028;373.6579895;0.869880736
279;;;399.0548598;0.775770185;379.2068246;0.818476999;376.0377031;0.855366385
280;;;399.0576082;0.788354817;380.7865565;0.777921806;376.0434672;0.881759155
281;;;400.3566194;0.761333939;380.9710409;0.796067293;376.0462156;0.894343787
282;;;401.4312333;0.74596201;383.5644987;0.768358563;376.048964;0.906928419
283;;;403.8194785;0.770512453;383.9715959;0.813918414;379.1614429;0.870463682
284;;;404.1408301;0.787151191;385.5543817;0.787346146;379.530749;0.84689635
285;;;406.6079969;0.809376738;385.9548878;0.802726185;380.8110633;0.890134775
286;;;407.4198151;0.717130737;387.5257718;0.825148218;380.8138117;0.902719407
287;;;407.4228379;0.730971559;387.6935396;0.76245018;383.1882193;0.863909724
288;;;407.940638;0.701904279;388.3318657;0.775685463;383.5889036;0.880105434
289;;;408.5849369;0.769100026;390.154673;0.809006049;383.8470008;0.849575263
290;;;408.5876853;0.781684658;390.3219778;0.795721766;385.5788884;0.899559114
291;;;408.5903956;0.794094503;392.4151847;0.768249081;385.9634194;0.84179098
292;;;411.2830491;0.757702925;393.0997163;0.785226327;387.9543649;0.865643455
293;;;413.352304;0.776426927;393.4119523;0.760126035;387.9579378;0.882003476
294;;;413.5540382;0.790898664;395.4079022;0.806893028;390.3311774;0.837845325
295;;;415.3348897;0.762001146;397.0797582;0.824464617;390.3444996;0.898845833
296;;;418.0618888;0.77895985;397.4659665;0.774376604;390.6522618;0.853260557
